Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Lenovo,1.8192837090880871,4,512,11.694207909081811,4.213641245506227,16631.665778958082
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493
Lenovo,2.157781424777107,32,1000,11.827311616136065,4.509262768956919,32764.01284416276
Lenovo,3.842394557577657,32,512,15.471076972217686,4.4089439039273115,18743.569392030524
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804
Lenovo,2.0212762858933395,32,512,14.394129032846037,3.341603096649314,17879.225669647967
Acer,3.4750760907676534,8,1000,11.100537826954294,2.661526361409944,31555.484375687003
Lenovo,2.261697847745102,8,1000,15.075194907207017,2.557884522672253,31775.100781173467
Acer,2.5074504469129035,32,512,13.524567210595556,2.629692888758692,18187.249004710426
Lenovo,1.9338112874662716,16,256,14.610092984109777,2.782755738950504,9654.234216413864
Lenovo,3.2373777222561544,16,1000,16.622653669518062,4.908847816713013,32242.39494101568
Acer,3.556201409085902,8,256,14.71543419232149,2.347469246710383,9530.952687533918
Acer,2.7176547970473397,32,1000,12.343895275190487,3.524425155995583,33108.08855567776
Acer,2.756415191158606,8,256,11.264242276330789,4.303909934185494,8965.445226169082
Lenovo,1.670430773463734,4,256,15.088118079448092,3.593328489012583,8780.660812137545
Lenovo,1.5645297673737175,4,256,16.641099147512495,4.237152998614362,8807.45631198526
Acer,3.9077877789729345,32,256,12.917912331752376,4.089684206432139,10776.326669448184
Acer,2.279540332713149,4,1000,13.664691478977993,4.0142182179312105,31431.96659934872
Lenovo,2.7653546571006102,4,512,15.500170472853148,4.778924830763588,17224.796074094204
Lenovo,2.040095456273999,4,256,12.301737475183277,3.6558090831814,8921.533462229636
Lenovo,3.048969887244574,32,256,12.728032075544249,2.7255145862460592,10674.025311431891
Acer,1.6533740677766704,8,512,16.443493666138437,3.9732961498178,16947.904214676655
Lenovo,3.4519039651710997,32,256,11.937702257298657,3.6931861410169686,11021.313118799026
Acer,1.6454094887636894,4,512,14.109657058685878,3.759535343112346,16690.666299432294
Lenovo,1.6444514024909167,4,1000,11.574374328466384,4.277932565450616,31096.73478515804
Acer,3.237588072146383,16,512,12.906168185282972,4.137996856959633,17326.62382491818
Acer,3.959197313158534,16,256,16.81204763344614,2.579480025225298,10384.21040704151
Acer,2.097950260539814,32,256,12.574057800685674,3.4139248237223634,10680.026168958457
Lenovo,1.8556234217179903,32,1000,12.87830087037888,3.417546328458756,32563.092342958473
Lenovo,1.803462348556072,8,1000,16.0189909437082,3.1346735457300343,31617.262952743706
Acer,1.655729495325157,16,1000,12.899520559451908,3.237099461824043,31852.20156348976
Lenovo,3.038048595577527,32,256,11.258314416294011,4.175861253063665,10615.154383936717
Acer,2.2656340519665292,4,256,15.685783181866611,3.0811821201623335,9100.836436937352
Acer,1.9865562795519127,4,256,12.422866795866268,4.546771608428219,9105.360514190024
Lenovo,2.419398377193224,4,1000,11.645685108559151,3.1918144185213793,31368.34593981929
Lenovo,2.535324381322318,16,1000,15.608769070285293,2.736651877833473,32511.825418557142
Lenovo,3.5688447389171856,32,512,14.00286389520031,4.436978540741185,18519.25082369232
Lenovo,3.3340359514035054,16,256,13.602623396108106,3.0285168944163523,9953.512205585715
Acer,2.540384995449404,32,1000,12.646307631215524,3.7446926133139664,32885.83478410924
Lenovo,2.1495330218625854,32,512,16.306130902734523,3.3313140172767355,18385.20376962034
Acer,1.8427742643224976,16,512,15.970928803371446,2.2428612083470645,17261.630105190296
Acer,1.5303019366097332,8,1000,12.946074846170337,2.904389178376402,31472.847052929457
Acer,2.1030036439988535,32,1000,12.40338158883322,3.798118978615959,32927.59822898311
Lenovo,3.9396843872751344,8,1000,12.265317366084728,2.6037913644034174,32150.73202907923
Acer,2.8698987224342325,32,1000,13.29351351186475,3.749383470358608,32725.914020821376
Lenovo,2.6359433363999023,16,512,14.716060724821467,3.7368959608874137,17300.98076961925
Acer,2.7206028425544453,8,1000,16.985736933508313,3.497596840523995,31701.985314136837
Acer,2.31168981722515,8,512,13.757904917957434,4.617877656457689,16945.635712780964
Acer,2.6900453234219164,4,256,12.826955196493705,3.4621533250161285,9213.792839595322
Acer,2.4397207128644234,32,1000,12.188573100321737,4.074248172539456,32815.18251283006
Acer,2.4861906964250884,8,256,11.394152698937956,2.785253300403447,9376.584994369729
Acer,3.730211722350586,32,256,13.981373111000291,2.5710109252851425,10382.840434256868
Lenovo,3.4672584656382375,32,256,15.657742865095686,3.660675597987074,10881.587053000309
Lenovo,2.288517239370032,8,256,11.783007584703103,2.8976960129031815,9453.54246975951
Lenovo,3.2203367652163553,4,1000,14.392519805646456,3.2925748261468124,31665.884013714134
Lenovo,1.5960658724058123,4,256,15.142434331466433,4.498812176955983,9495.625371845676
Lenovo,3.754404980338559,16,1000,13.043269012879382,4.957304748757224,32427.605391210767
Acer,2.653693661561835,32,512,15.829782382395528,4.373852877490051,18028.999080892296
Lenovo,3.148384805514457,16,1000,11.957749408593005,3.0176608951753514,32045.64145051028
Lenovo,3.0348339619001545,32,256,12.40996566520815,4.234475226589739,10148.017388946038
Acer,1.875422502042604,4,512,12.827614134645144,2.1875208245312323,16186.628098963016
Lenovo,1.711980040114508,4,256,16.56149807798665,3.4408827763740675,8807.696701661907
