perceptron_id,output
Output_160,0.0015596095
Output_161,0.0021218301
Output_162,0.0029239298
Output_163,0.0015530441
Output_164,0.005294298
Output_165,0.0023778717
Output_166,0.0027869558
Output_167,0.00456785
Output_168,0.0019632191
Output_169,0.0067536216
Output_170,0.0019150239
Output_171,0.000780015
Output_172,0.00196673
Output_173,0.003470657
Output_174,0.002272072
Output_175,0.0075489753
Output_176,0.0023062117
Output_177,0.0021061974
Output_178,0.0014375417
Output_179,0.0013958777
Output_180,0.002605437
Output_181,0.002136034
Output_182,0.0012034432
Output_183,0.0045425114
Output_184,0.002314343
Output_185,0.0040550227
Output_186,0.007885134
Output_187,0.0042318744
Output_188,0.0019871283
Output_189,0.0023919104
Output_190,0.0024991322
Output_191,0.0008815078
Output_192,0.0023080644
Output_193,0.0010894728
Output_194,0.00042827206
Output_195,0.0020255107
Output_196,0.0023331495
Output_197,0.0013829892
Output_198,0.002160338
Output_199,0.004934
Output_200,0.002523363
Output_201,0.0016919278
Output_202,0.00096344843
Output_203,0.003804328
Output_204,0.0032846236
Output_205,0.0030439876
Dense_Embed_0,-0.09774134
Dense_Embed_1,-0.53592247
Dense_Embed_2,-0.3606029
Dense_Embed_3,-0.61751074
Dense_Embed_4,0.6527341
Dense_Embed_5,-0.122409396
Dense_Embed_6,-0.28389287
Dense_Embed_7,0.22955628
Dense_Embed_8,-0.15378356
Dense_Embed_9,-0.2848485
Dense_Embed_10,-0.32151797
Dense_Embed_11,-0.47296953
Dense_Embed_12,0.17572476
Dense_Embed_13,0.30873927
Dense_Embed_14,-0.039530292
Dense_Embed_15,0.2905149
Dense_Embed_16,0.14065103
Dense_Embed_17,-0.1186318
Dense_Embed_18,-0.07741986
Dense_Embed_19,0.28732616
Dense_Embed_20,0.2938515
Dense_Embed_21,-0.46572566
Dense_Embed_22,-0.3931238
Dense_Embed_23,0.2778829
Dense_Embed_24,0.17721923
Dense_Embed_25,0.2473988
Dense_Embed_26,-0.4016438
Dense_Embed_27,-0.22326191
Dense_Embed_28,0.2982325
Dense_Embed_29,0.34067774
Dense_Embed_30,-0.25121024
Dense_Embed_31,0.31164074
Dense_Embed_32,-0.67525464
Dense_Embed_33,0.5034064
Dense_Embed_34,0.05504928
Dense_Embed_35,0.42223892
Dense_Embed_36,0.16167864
Dense_Embed_37,0.29553986
Dense_Embed_38,-0.016645242
Dense_Embed_39,-0.31823355
Dense_Embed_40,-0.13654864
Dense_Embed_41,-0.23636769
Dense_Embed_42,-0.048545096
Dense_Embed_43,0.18771583
Dense_Embed_44,-0.047172204
Dense_Embed_45,0.2953409
Dense_Embed_46,-0.12865709
Dense_Embed_47,0.22519054
Dense_Embed_48,-0.15490563
Dense_Embed_49,-0.3347561
Dense_Embed_50,0.31954256
Dense_Embed_51,0.31969264
Dense_Embed_52,0.04925853
Dense_Embed_53,-0.11493304
Dense_Embed_54,0.24205552
Dense_Embed_55,-0.28094572
Dense_Embed_56,0.5969978
Dense_Embed_57,0.2987332
Dense_Embed_58,0.15994862
Dense_Embed_59,0.4112076
Dense_Embed_60,0.14176148
Dense_Embed_61,0.034722406
Dense_Embed_62,0.019686174
Dense_Embed_63,0.06154768
Output_0,0.0016074362
Output_1,0.0029625765
Output_2,0.0016342035
Output_3,0.0024171055
Output_4,0.0013869087
Output_5,0.0008173701
Output_6,0.0033946957
Output_7,0.0046394346
Output_8,0.0011174488
Output_9,0.0049590035
Output_10,0.006607304
Output_11,0.0014749978
Output_12,0.0020620346
Output_13,0.0020135266
Output_14,0.0011713178
Output_15,0.0013907084
Output_16,0.0014795156
Output_17,0.0035328644
Output_18,0.0015779731
Output_19,0.0020419823
Output_20,0.0012950461
Output_21,0.0015973082
Output_22,0.004088709
Output_23,0.0016447201
Output_24,0.0026912407
Output_25,0.0014617145
Output_26,0.0016575652
Output_27,0.0038159376
Output_28,0.0008869943
Output_29,0.0016422194
Output_30,0.0012124081
Output_31,0.00065586367
Output_32,0.00080115953
Output_33,0.002113969
Output_34,0.0007516467
Output_35,0.0017062083
Output_36,0.0011695998
Output_37,0.0033745808
Output_38,0.0019083541
Output_39,0.0012308963
Output_40,0.0010318342
Output_41,0.00086619303
Output_42,0.001742587
Output_43,0.0033819731
Output_44,0.0006195213
Output_45,0.00057130377
Output_46,0.0006077618
Output_47,0.0010619342
Output_48,0.0006301944
Output_49,0.0012504002
Output_50,0.0019088623
Output_51,0.0023441452
Output_52,0.0008423163
Output_53,0.0022143833
Output_54,0.0017814422
Output_55,0.0017408773
Output_56,0.0019767797
Output_57,0.0004224778
Output_58,0.0025580071
Output_59,0.0004491051
Output_60,0.0016948788
Output_61,0.0015937146
Output_62,0.0024470293
Output_63,0.006192214
Output_64,0.0005896975
Output_65,0.0019751033
Output_66,0.0015687067
Output_67,0.0017933557
Output_68,0.0010461194
Output_69,0.0017731217
Output_70,0.0018717414
Output_71,0.00070177094
Output_72,0.0012792683
Output_73,0.0022328447
Output_74,0.0014159639
Output_75,0.0010423133
Output_76,0.0008577172
Output_77,0.0018247792
Output_78,0.01281156
Output_79,0.013225874
Output_80,0.0027723385
Output_81,0.004112062
Output_82,0.020405658
Output_83,0.0006174012
Output_84,0.005099388
Output_85,0.0034833164
Output_86,0.015941901
Output_87,0.0033596314
Output_88,0.007899573
Output_89,0.0019343178
Output_90,0.0064081973
Output_91,0.0048088953
Output_92,0.001997712
Output_93,0.0063562156
Output_94,0.010190879
Output_95,0.002797047
Output_96,0.0018683862
Output_97,0.0011460243
Output_98,0.0037873965
Output_99,0.010823058
Output_100,0.0005758419
Output_101,0.010277924
Output_102,0.0014446694
Output_103,0.0020413683
Output_104,0.004210584
Output_105,0.0017935165
Output_106,0.0078520905
Output_107,0.0037336703
Output_108,0.0013716668
Output_109,0.0009962355
Output_110,0.001482264
Output_111,0.0015850173
Output_112,0.0017176755
Output_113,0.0024422288
Output_114,0.005783237
Output_115,0.0020770435
Output_116,0.0009836712
Output_117,0.00082643103
Output_118,0.0015608036
Output_119,0.0024305563
Output_120,0.0017225214
Output_121,0.00080302363
Output_122,0.0021351285
Output_123,0.0023629074
Output_124,0.002865458
Output_125,0.002105961
Output_126,0.00089090463
Output_127,0.0016119576
Output_128,0.0014770661
Output_129,0.0016601692
Output_130,0.0011392554
Output_131,0.01682486
Output_132,0.013128501
Output_133,0.0063640657
Output_134,0.0075907614
Output_135,0.022715647
Output_136,0.00629288
Output_137,0.014229857
Output_138,0.0013158388
Output_139,0.057881452
Output_140,0.05009817
Output_141,0.0044983095
Output_142,0.0015578648
Output_143,0.0019138212
Output_144,0.019294813
Output_145,0.0049392004
Output_146,0.018009888
Output_147,0.03352255
Output_148,0.027718976
Output_149,0.001475306
Output_150,0.010306876
Output_151,0.0036928388
Output_152,0.0016688623
Output_153,0.0046713906
Output_154,0.0017820107
Output_155,0.0087931845
Output_156,0.022388782
Output_157,0.009696618
Output_158,0.00824298
Output_159,0.0032764778
Output_160,0.002122891
Output_161,0.0098024495
Output_162,0.0032219428
Output_163,0.013335065
Output_164,0.0009884596
Output_165,0.0014834183
Output_166,0.001492343
Output_167,0.008622705
Output_168,0.0018909199
Output_169,0.0016964559
Output_170,0.016118394
Output_171,0.004149043
Output_172,0.0039681518
Output_173,0.0030516374
Output_174,0.0015340297
Output_175,0.003971573
Output_176,0.0015882982
Output_177,0.0017603596
Output_178,0.02331568
Output_179,0.01173338
Output_180,0.0045244065
Output_181,0.001895191
Output_182,0.026123
Output_183,0.0058967276
Output_184,0.009603181
Output_185,0.0062377276
Output_186,0.0011260005
Output_187,0.004337042
Output_188,0.0018431615
Output_189,0.0016125265
Output_190,0.012191468
Output_191,0.011083735
Output_192,0.003194884
Output_193,0.005936442
Output_194,0.007010519
Output_195,0.0019971633
Output_196,0.005246594
Output_197,0.0049964082
Output_198,0.005445713
Output_199,0.0021484406
Output_200,0.0031085776
Output_201,0.006130551
Output_202,0.0017027165
Output_203,0.003007386
Output_204,0.0016028868
Output_205,0.0025529994
Dense_Embed_0,-0.13677102
Dense_Embed_1,-0.7251789
Dense_Embed_2,-0.5616678
Dense_Embed_3,-0.6350256
Dense_Embed_4,0.51968026
Dense_Embed_5,0.036582474
Dense_Embed_6,-0.15607949
Dense_Embed_7,0.11514086
Dense_Embed_8,-0.37367985
Dense_Embed_9,-0.33160982
Dense_Embed_10,-0.07446872
Dense_Embed_11,-0.37931526
Dense_Embed_12,-0.007860045
Dense_Embed_13,0.20706739
Dense_Embed_14,0.058562033
Dense_Embed_15,0.37053975
Dense_Embed_16,-0.07977319
Dense_Embed_17,-0.3250574
Dense_Embed_18,-0.094583705
Dense_Embed_19,0.16355425
Dense_Embed_20,0.4659768
Dense_Embed_21,-0.64798784
Dense_Embed_22,-0.21386562
Dense_Embed_23,0.36303762
Dense_Embed_24,0.30179498
Dense_Embed_25,0.18912199
Dense_Embed_26,-0.6285598
Dense_Embed_27,-0.022106353
Dense_Embed_28,0.2621703
Dense_Embed_29,0.29332283
Dense_Embed_30,-0.48611102
Dense_Embed_31,0.37051922
Dense_Embed_32,-0.60728157
Dense_Embed_33,0.63793266
Dense_Embed_34,-0.031158036
Dense_Embed_35,0.35050178
Dense_Embed_36,0.36035827
Dense_Embed_37,0.29025912
Dense_Embed_38,-0.14127046
Dense_Embed_39,-0.2654123
Dense_Embed_40,0.0527742
Dense_Embed_41,-0.42957455
Dense_Embed_42,-0.0052142926
Dense_Embed_43,0.34821817
Dense_Embed_44,0.12599409
Dense_Embed_45,0.3906597
Dense_Embed_46,-0.30611715
Dense_Embed_47,0.09084901
Dense_Embed_48,-0.11026698
Dense_Embed_49,-0.49306574
Dense_Embed_50,0.14342454
Dense_Embed_51,0.18912472
Dense_Embed_52,-0.15760653
Dense_Embed_53,-0.052567128
Dense_Embed_54,0.32406783
Dense_Embed_55,-0.40407023
Dense_Embed_56,0.4277619
Dense_Embed_57,0.47504634
Dense_Embed_58,-0.066724755
Dense_Embed_59,0.36227173
Dense_Embed_60,0.08824324
Dense_Embed_61,0.08617712
Dense_Embed_62,0.20040084
Dense_Embed_63,0.09940839
Output_0,0.0019528033
Output_1,0.0020611177
Output_2,0.0018798687
Output_3,0.0013116561
Output_4,0.0011722371
Output_5,0.0006259466
Output_6,0.005900626
Output_7,0.006485279
Output_8,0.0010241946
Output_9,0.013385616
Output_10,0.004891884
Output_11,0.0016582857
Output_12,0.0019647821
Output_13,0.0025157635
Output_14,0.0012602616
Output_15,0.0014308855
Output_16,0.0018209832
Output_17,0.0065228776
Output_18,0.002221258
Output_19,0.0021525456
Output_20,0.00082341617
Output_21,0.0013608997
Output_22,0.003601388
Output_23,0.0016012329
Output_24,0.0053735967
Output_25,0.00087816775
Output_26,0.0019482784
Output_27,0.004280663
Output_28,0.0010480828
Output_29,0.0017181362
Output_30,0.0014611091
Output_31,0.0011002029
Output_32,0.0017720833
Output_33,0.0035844143
Output_34,0.0010910057
Output_35,0.0018092076
Output_36,0.0008555341
Output_37,0.004566688
Output_38,0.0034395356
Output_39,0.0011519225
Output_40,0.0011183955
Output_41,0.00080757454
Output_42,0.001794175
Output_43,0.0020547383
Output_44,0.0013535916
Output_45,0.0008554868
Output_46,0.00047179297
Output_47,0.0012071185
Output_48,0.0019457786
Output_49,0.0016745526
Output_50,0.0020335037
Output_51,0.0027776957
Output_52,0.00079920155
Output_53,0.0022254828
Output_54,0.0017401904
Output_55,0.0020166994
Output_56,0.002158462
Output_57,0.0006344616
Output_58,0.0021775716
Output_59,0.0009080757
Output_60,0.0016973102
Output_61,0.0033564656
Output_62,0.0021580968
Output_63,0.0048080413
Output_64,0.0008061022
Output_65,0.0020036409
Output_66,0.0015517331
Output_67,0.0021508955
Output_68,0.00070974784
Output_69,0.0011393281
Output_70,0.0017149171
Output_71,0.00074687833
Output_72,0.0011683147
Output_73,0.0015530575
Output_74,0.00091793115
Output_75,0.00069968146
Output_76,0.0012578698
Output_77,0.0021658444
Output_78,0.0054474203
Output_79,0.006776499
Output_80,0.0014120104
Output_81,0.009008136
Output_82,0.01354799
Output_83,0.00060805527
Output_84,0.0085666
Output_85,0.007992762
Output_86,0.01655549
Output_87,0.0015255255
Output_88,0.0044371155
Output_89,0.002522109
Output_90,0.011966985
Output_91,0.001527029
Output_92,0.0020847328
Output_93,0.011123455
Output_94,0.006609946
Output_95,0.0025354966
Output_96,0.0021375064
Output_97,0.00043087176
Output_98,0.0059448807
Output_99,0.015702674
Output_100,0.00052493927
Output_101,0.0053582066
Output_102,0.002983417
Output_103,0.0021156592
Output_104,0.0050235726
Output_105,0.0010810272
Output_106,0.0043557244
Output_107,0.00639974
Output_108,0.000800793
Output_109,0.0016835408
Output_110,0.0006607947
Output_111,0.0023773888
Output_112,0.0021531999
Output_113,0.0013347345
Output_114,0.013915476
Output_115,0.0024227877
Output_116,0.0013289057
Output_117,0.00045259326
Output_118,0.0011598238
Output_119,0.0026641416
Output_120,0.0018769678
Output_121,0.0011437066
Output_122,0.0018287154
Output_123,0.002090246
Output_124,0.0020646004
Output_125,0.00241615
Output_126,0.0011345838
Output_127,0.0018031333
Output_128,0.00080889027
Output_129,0.0025150422
Output_130,0.0016786407
Output_131,0.0082060145
Output_132,0.0048747356
Output_133,0.0034736304
Output_134,0.0034478914
Output_135,0.03746152
Output_136,0.0024415383
Output_137,0.029102061
Output_138,0.0014255408
Output_139,0.026966622
Output_140,0.07060638
Output_141,0.00502686
Output_142,0.0016076136
Output_143,0.0019776863
Output_144,0.019724691
Output_145,0.0062869187
Output_146,0.0323251
Output_147,0.045171212
Output_148,0.022988778
Output_149,0.0016768434
Output_150,0.0045553963
Output_151,0.008458078
Output_152,0.001777731
Output_153,0.005370943
Output_154,0.0015655849
Output_155,0.0142275235
Output_156,0.008906959
Output_157,0.0042748945
Output_158,0.0039401306
Output_159,0.0022041954
Output_160,0.001920709
Output_161,0.008268167
Output_162,0.0019646066
Output_163,0.013494694
Output_164,0.0007515307
Output_165,0.0016012011
Output_166,0.0018336436
Output_167,0.0061032176
Output_168,0.0019310444
Output_169,0.0011173751
Output_170,0.010645926
Output_171,0.002094331
Output_172,0.0030107256
Output_173,0.002601085
Output_174,0.0016576091
Output_175,0.0049864426
Output_176,0.001808165
Output_177,0.0022823594
Output_178,0.015504826
Output_179,0.023780107
Output_180,0.0055556293
Output_181,0.0018236679
Output_182,0.013201852
Output_183,0.0052551907
Output_184,0.021831058
Output_185,0.0025123998
Output_186,0.0021868993
Output_187,0.00917872
Output_188,0.0017594
Output_189,0.0016618598
Output_190,0.0062882756
Output_191,0.00709966
Output_192,0.003516845
Output_193,0.0035680707
Output_194,0.003501352
Output_195,0.0022825766
Output_196,0.004716056
Output_197,0.0031239884
Output_198,0.0062634116
Output_199,0.0028162661
Output_200,0.005281839
Output_201,0.005152566
Output_202,0.0009630861
Output_203,0.003942145
Output_204,0.0017166049
Output_205,0.0036844742
Dense_Embed_0,0.16713518
Dense_Embed_1,0.21511663
Dense_Embed_2,0.63578016
Dense_Embed_3,0.20261937
Dense_Embed_4,0.25996497
Dense_Embed_5,-0.34181148
Dense_Embed_6,-0.09559806
Dense_Embed_7,0.38541457
Dense_Embed_8,0.024097549
Dense_Embed_9,0.16938283
Dense_Embed_10,-0.1810601
Dense_Embed_11,-0.19187772
Dense_Embed_12,-0.034764264
Dense_Embed_13,0.25328484
Dense_Embed_14,-0.42222956
Dense_Embed_15,-0.0039791157
Dense_Embed_16,0.627642
Dense_Embed_17,0.29938743
Dense_Embed_18,-0.04740393
Dense_Embed_19,0.04594313
Dense_Embed_20,-0.13844751
Dense_Embed_21,0.23144835
Dense_Embed_22,-0.18793201
Dense_Embed_23,-0.18727285
Dense_Embed_24,-0.47763032
Dense_Embed_25,0.04454153
Dense_Embed_26,0.5016346
Dense_Embed_27,0.004263025
Dense_Embed_28,0.2242451
Dense_Embed_29,-0.52213275
Dense_Embed_30,-0.123585224
Dense_Embed_31,-0.29986972
Dense_Embed_32,-0.43077505
Dense_Embed_33,0.40029123
Dense_Embed_34,0.10452663
Dense_Embed_35,0.4532133
Dense_Embed_36,-0.3563266
Dense_Embed_37,-0.13549154
Dense_Embed_38,0.3008648
Dense_Embed_39,-0.14014947
Dense_Embed_40,-0.48255426
Dense_Embed_41,0.50284237
Dense_Embed_42,0.046749298
Dense_Embed_43,-0.44411469
Dense_Embed_44,-0.2548238
Dense_Embed_45,-0.38221332
Dense_Embed_46,0.26086873
Dense_Embed_47,0.2298916
Dense_Embed_48,0.06578241
Dense_Embed_49,0.49113318
Dense_Embed_50,-0.03442312
Dense_Embed_51,-0.32422748
Dense_Embed_52,0.33174145
Dense_Embed_53,0.27290943
Dense_Embed_54,0.02199627
Dense_Embed_55,0.3630927
Dense_Embed_56,0.5641864
Dense_Embed_57,-0.5312023
Dense_Embed_58,-0.083088666
Dense_Embed_59,-0.26645747
Dense_Embed_60,0.20634532
Dense_Embed_61,-0.115544505
Dense_Embed_62,-0.039912056
Dense_Embed_63,-0.32502362
Output_0,0.0022349698
Output_1,0.011630799
Output_2,0.0033048217
Output_3,0.0074595753
Output_4,0.0020904776
Output_5,0.0030449943
Output_6,0.0012712369
Output_7,0.00077008375
Output_8,0.0018321088
Output_9,0.0014749138
Output_10,0.0027010352
Output_11,0.0027603866
Output_12,0.002201292
Output_13,0.0010831505
Output_14,0.001373097
Output_15,0.01362099
Output_16,0.002701285
Output_17,0.00092667784
Output_18,0.000816237
Output_19,0.0023284457
Output_20,0.003300291
Output_21,0.0028167665
Output_22,0.0006250922
Output_23,0.002720464
Output_24,0.0009994283
Output_25,0.0013324685
Output_26,0.0019077053
Output_27,0.0019707948
Output_28,0.0014054127
Output_29,0.002626032
Output_30,0.0019882144
Output_31,0.0007528785
Output_32,0.0004620577
Output_33,0.0007436368
Output_34,0.0012147389
Output_35,0.0023916122
Output_36,0.0067796875
Output_37,0.0024911095
Output_38,0.0045154467
Output_39,0.0016388274
Output_40,0.0035805635
Output_41,0.0038580925
Output_42,0.0018329783
Output_43,0.006326989
Output_44,0.0009225223
Output_45,0.0035981992
Output_46,0.0036689157
Output_47,0.0012201072
Output_48,0.00053590303
Output_49,0.005208091
Output_50,0.0020614234
Output_51,0.0025364114
Output_52,0.012503095
Output_53,0.0025686917
Output_54,0.0023084623
Output_55,0.0024284767
Output_56,0.0021233128
Output_57,0.0077331318
Output_58,0.03340722
Output_59,0.0016457462
Output_60,0.0023107915
Output_61,0.005481062
Output_62,0.023261722
Output_63,0.015441769
Output_64,0.016591134
Output_65,0.0023255523
Output_66,0.0022778495
Output_67,0.0024836
Output_68,0.03456316
Output_69,0.023436109
Output_70,0.003450341
Output_71,0.022377152
Output_72,0.005269299
Output_73,0.007261066
Output_74,0.019521443
Output_75,0.027738996
Output_76,0.012179264
Output_77,0.0025481018
Output_78,0.002236222
Output_79,0.0018010049
Output_80,0.002205173
Output_81,0.0015706467
Output_82,0.0024013282
Output_83,0.0010669278
Output_84,0.0016955681
Output_85,0.00086993614
Output_86,0.0025944882
Output_87,0.0024635328
Output_88,0.0025380077
Output_89,0.00094070594
Output_90,0.0012939326
Output_91,0.0027732558
Output_92,0.0026166008
Output_93,0.0016544994
Output_94,0.0018142303
Output_95,0.0013584365
Output_96,0.002229618
Output_97,0.012967646
Output_98,0.00060731964
Output_99,0.0021564811
Output_100,0.0017259081
Output_101,0.0043805735
Output_102,0.00071241887
Output_103,0.0028634826
Output_104,0.0033459372
Output_105,0.0011677085
Output_106,0.0031838454
Output_107,0.0015212037
Output_108,0.015388824
Output_109,0.0010178895
Output_110,0.005939348
Output_111,0.001144224
Output_112,0.002306776
Output_113,0.013086403
Output_114,0.0018624346
Output_115,0.0023276436
Output_116,0.0013194977
Output_117,0.0027749955
Output_118,0.011667003
Output_119,0.0053101075
Output_120,0.002302555
Output_121,0.009093781
Output_122,0.0020327806
Output_123,0.0057894546
Output_124,0.04755256
Output_125,0.002519646
Output_126,0.014669773
Output_127,0.0027660346
Output_128,0.028582921
Output_129,0.012579519
Output_130,0.012892537
Output_131,0.0010668013
Output_132,0.0019520357
Output_133,0.0017844335
Output_134,0.0022583124
Output_135,0.00076410756
Output_136,0.005265226
Output_137,0.0010529906
Output_138,0.0024784596
Output_139,0.0031264767
Output_140,0.0012317153
Output_141,0.0015086216
Output_142,0.0023210882
Output_143,0.0019624413
Output_144,0.0013048884
Output_145,0.0014505491
Output_146,0.0008041168
Output_147,0.0016714118
Output_148,0.0010807246
Output_149,0.0029683874
Output_150,0.0022360012
Output_151,0.0004107736
Output_152,0.0020812724
Output_153,0.0010405713
Output_154,0.0026698324
Output_155,0.0005275242
Output_156,0.001463824
Output_157,0.0013231045
Output_158,0.0041000345
Output_159,0.0014584692
Output_160,0.0028765535
Output_161,0.0024742142
Output_162,0.0015593545
Output_163,0.001182129
Output_164,0.0008851631
Output_165,0.0018084636
Output_166,0.0028863424
Output_167,0.0033444683
Output_168,0.0022541122
Output_169,0.001450021
Output_170,0.0013915013
Output_171,0.008973659
Output_172,0.0057122624
Output_173,0.0013329368
Output_174,0.0031041552
Output_175,0.00087530166
Output_176,0.002869613
Output_177,0.0028209065
Output_178,0.0033480679
Output_179,0.0021854502
Output_180,0.0010255818
Output_181,0.0019878028
Output_182,0.0062401984
Output_183,0.0041115005
Output_184,0.0011043942
Output_185,0.0029725777
Output_186,0.00059530785
Output_187,0.00022272095
Output_188,0.0029138878
Output_189,0.0021622577
Output_190,0.0052422825
Output_191,0.0072951326
Output_192,0.0028017228
Output_193,0.021915045
Output_194,0.018846443
Output_195,0.002699843
Output_196,0.00806651
Output_197,0.009139864
Output_198,0.0044671292
Output_199,0.0032757206
Output_200,0.00985367
Output_201,0.013419347
Output_202,0.038116656
Output_203,0.005139618
Output_204,0.0027501888
Output_205,0.004356457
Dense_Embed_0,0.2723643
Dense_Embed_1,0.18109716
Dense_Embed_2,0.37320226
Dense_Embed_3,0.17257921
Dense_Embed_4,-0.1204608
Dense_Embed_5,-0.10044639
Dense_Embed_6,0.045793395
Dense_Embed_7,0.215837
Dense_Embed_8,-0.055700824
Dense_Embed_9,0.11467235
Dense_Embed_10,-0.27724263
Dense_Embed_11,-0.06864578
Dense_Embed_12,0.19905682
Dense_Embed_13,-0.32220304
Dense_Embed_14,0.06598277
Dense_Embed_15,-0.006992384
Dense_Embed_16,0.2985424
Dense_Embed_17,0.3530789
Dense_Embed_18,-0.12109998
Dense_Embed_19,0.033225063
Dense_Embed_20,-0.38053244
Dense_Embed_21,0.35660166
Dense_Embed_22,0.016130636
Dense_Embed_23,0.06243837
Dense_Embed_24,-0.3496911
Dense_Embed_25,-0.14212681
Dense_Embed_26,0.6033445
Dense_Embed_27,-0.12432492
Dense_Embed_28,-0.11284023
Dense_Embed_29,-0.38284346
Dense_Embed_30,0.21662767
Dense_Embed_31,-0.43666106
Dense_Embed_32,0.0443967
Dense_Embed_33,-0.036741626
Dense_Embed_34,0.0666014
Dense_Embed_35,0.17399402
Dense_Embed_36,-0.47497132
Dense_Embed_37,0.0033524064
Dense_Embed_38,0.13841622
Dense_Embed_39,-0.11913254
Dense_Embed_40,-0.166181
Dense_Embed_41,0.11820915
Dense_Embed_42,0.2774893
Dense_Embed_43,-0.09830587
Dense_Embed_44,-0.098371476
Dense_Embed_45,-0.22142428
Dense_Embed_46,0.2799827
Dense_Embed_47,0.53385437
Dense_Embed_48,-0.00711805
Dense_Embed_49,0.62978894
Dense_Embed_50,0.25824544
Dense_Embed_51,-0.25397363
Dense_Embed_52,0.083546974
Dense_Embed_53,0.05413512
Dense_Embed_54,-0.13700543
Dense_Embed_55,0.08733428
Dense_Embed_56,0.15479678
Dense_Embed_57,-0.38572237
Dense_Embed_58,-0.13830285
Dense_Embed_59,-0.19477312
Dense_Embed_60,0.09207978
Dense_Embed_61,-0.26417163
Dense_Embed_62,0.10330558
Dense_Embed_63,-0.10586417
Output_0,0.002474899
Output_1,0.008835074
Output_2,0.0025633783
Output_3,0.015868237
Output_4,0.0026612282
Output_5,0.03750709
Output_6,0.0012048654
Output_7,0.0010113226
Output_8,0.0069801607
Output_9,0.0009650195
Output_10,0.00499329
Output_11,0.002353997
Output_12,0.0025991343
Output_13,0.0014058587
Output_14,0.0052602175
Output_15,0.03283284
Output_16,0.002580508
Output_17,0.0007000138
Output_18,0.0016714593
Output_19,0.002516154
Output_20,0.03488102
Output_21,0.0018755306
Output_22,0.002757968
Output_23,0.002608703
Output_24,0.0012722955
Output_25,0.015801558
Output_26,0.0022656943
Output_27,0.005621775
Output_28,0.011223569
Output_29,0.0022970065
Output_30,0.008191585
Output_31,0.0025375644
Output_32,0.0013373306
Output_33,0.0026756516
Output_34,0.0028503651
Output_35,0.0026483978
Output_36,0.016387584
Output_37,0.0057015633
Output_38,0.002708668
Output_39,0.008247385
Output_40,0.011361295
Output_41,0.012730143
Output_42,0.0022831894
Output_43,0.010452078
Output_44,0.0014757371
Output_45,0.0040451842
Output_46,0.025143275
Output_47,0.004640647
Output_48,0.0014961188
Output_49,0.0034536456
Output_50,0.0026065486
Output_51,0.0025267308
Output_52,0.03934453
Output_53,0.0029876179
Output_54,0.0025359609
Output_55,0.0025639131
Output_56,0.0026023667
Output_57,0.018786239
Output_58,0.0065324847
Output_59,0.005503452
Output_60,0.002485975
Output_61,0.001782282
Output_62,0.0063569164
Output_63,0.0021295766
Output_64,0.01271414
Output_65,0.002456726
Output_66,0.002341607
Output_67,0.002191429
Output_68,0.01951767
Output_69,0.0063408553
Output_70,0.0020676386
Output_71,0.0088154245
Output_72,0.010575585
Output_73,0.006808712
Output_74,0.008749802
Output_75,0.014910273
Output_76,0.010070213
Output_77,0.0024061438
Output_78,0.005666487
Output_79,0.0032559976
Output_80,0.0054664817
Output_81,0.0014113883
Output_82,0.0009300737
Output_83,0.0071957074
Output_84,0.00095498876
Output_85,0.001652879
Output_86,0.0022888773
Output_87,0.009270205
Output_88,0.0033541129
Output_89,0.001760372
Output_90,0.00081839063
Output_91,0.009018624
Output_92,0.0020789504
Output_93,0.00086187007
Output_94,0.0037602761
Output_95,0.002495433
Output_96,0.0021723192
Output_97,0.013555024
Output_98,0.0018763244
Output_99,0.002258735
Output_100,0.010406095
Output_101,0.003834288
Output_102,0.00091749174
Output_103,0.0019593071
Output_104,0.0041141235
Output_105,0.010986457
Output_106,0.005943182
Output_107,0.0009346829
Output_108,0.03562277
Output_109,0.001624668
Output_110,0.022533793
Output_111,0.0011173389
Output_112,0.0047388435
Output_113,0.0088657625
Output_114,0.00082917116
Output_115,0.0025757793
Output_116,0.0021068715
Output_117,0.014757153
Output_118,0.017770309
Output_119,0.0035011799
Output_120,0.0024012544
Output_121,0.003932845
Output_122,0.0023029903
Output_123,0.0035200736
Output_124,0.01186006
Output_125,0.0019210263
Output_126,0.006905758
Output_127,0.0024140351
Output_128,0.01878081
Output_129,0.0021577135
Output_130,0.0047881855
Output_131,0.00071812334
Output_132,0.0023257586
Output_133,0.0020519418
Output_134,0.0025511866
Output_135,0.0003025362
Output_136,0.0044324757
Output_137,0.00054931745
Output_138,0.001994772
Output_139,0.0007283792
Output_140,0.0005603521
Output_141,0.0016301925
Output_142,0.0020357547
Output_143,0.001799155
Output_144,0.0010490839
Output_145,0.0013548809
Output_146,0.00059039396
Output_147,0.0005368943
Output_148,0.001102745
Output_149,0.002890761
Output_150,0.0024822147
Output_151,0.0005004145
Output_152,0.0019007332
Output_153,0.0013199861
Output_154,0.0019766605
Output_155,0.00041571207
Output_156,0.0012900677
Output_157,0.0016660987
Output_158,0.0020425718
Output_159,0.002223308
Output_160,0.0020736333
Output_161,0.0013959466
Output_162,0.0018111764
Output_163,0.0009169921
Output_164,0.0020395142
Output_165,0.0021337736
Output_166,0.0026053316
Output_167,0.0018342574
Output_168,0.0016028557
Output_169,0.005980766
Output_170,0.00215351
Output_171,0.0035776913
